Gender,Age,Married,Number of Dependents,City,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status
Female,52,No,0,Herald,0,14,Yes,No,Yes,DSL,29.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,921.4,0.0,0,518.14,Stayed
Male,22,No,0,Hayward,0,18,Yes,No,Yes,DSL,48.0,Yes,Yes,Yes,No,No,Yes,Month-to-Month,1299.8,0.0,0,876.24,Stayed
Female,42,No,0,Lakewood,0,43,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1188.2,0.0,0,1097.79,Stayed
Male,33,Yes,0,Inglewood,10,27,Yes,No,Yes,DSL,5.0,No,No,No,No,No,Yes,One Year,1421.75,0.0,0,243.27,Stayed
Female,43,No,0,Pasadena,0,18,Yes,Yes,Yes,Fiber Optic,13.0,No,No,No,No,No,Yes,Month-to-Month,1345.75,0.0,0,204.48,Stayed
Male,37,Yes,0,Redlands,1,5,No,No,Yes,DSL,7.0,No,No,No,No,No,Yes,Month-to-Month,100.4,0.0,0,0.0,Churned
Female,54,Yes,2,Anza,1,52,Yes,No,Yes,Fiber Optic,26.0,Yes,Yes,No,No,No,Yes,Month-to-Month,4326.8,0.0,0,1661.92,Stayed
Male,51,Yes,0,Chico,3,3,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,49.65,0.0,0,93.18,Stayed
Female,44,No,0,Long Beach,0,23,Yes,No,Yes,Cable,2.0,Yes,No,No,No,No,No,Month-to-Month,1081.25,0.0,150,971.98,Stayed
Female,31,Yes,2,Bradley,1,17,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,409.9,0.0,0,310.42,Churned
Female,23,Yes,0,Oak Park,1,20,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,393.15,0.0,0,559.2,Stayed
Male,68,No,0,Applegate,0,31,Yes,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,No,No,Yes,Two Year,2877.95,0.0,0,475.85,Stayed
Female,60,Yes,0,Grass Valley,7,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,20.3,0.0,0,6.64,Stayed
Male,64,No,0,Van Nuys,0,35,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,684.4,0.0,0,1498.0,Stayed
Female,61,Yes,2,Rio Oso,7,6,No,No,Yes,Cable,10.0,Yes,Yes,No,No,No,No,Two Year,217.5,0.0,50,0.0,Stayed
Female,32,No,0,Rio Dell,0,2,Yes,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,Yes,Month-to-Month,166.3,0.0,0,82.74,Churned
Male,23,No,0,Mammoth Lakes,0,14,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,275.7,0.0,0,509.88,Stayed
Male,33,No,0,La Puente,0,63,Yes,Yes,Yes,Fiber Optic,28.0,No,No,No,Yes,Yes,No,One Year,5825.5,0.0,100,580.23,Stayed
Male,25,Yes,0,Stockton,2,68,Yes,Yes,Yes,Fiber Optic,48.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,7320.9,0.0,0,1632.68,Stayed
Male,39,No,0,Sonoma,0,3,Yes,Yes,Yes,Fiber Optic,14.0,No,No,No,No,No,Yes,Month-to-Month,217.45,0.0,0,20.91,Stayed
Male,52,No,0,Mammoth Lakes,0,58,Yes,Yes,Yes,Fiber Optic,8.0,No,Yes,No,No,No,Yes,Month-to-Month,4807.35,0.0,0,2590.86,Stayed
Female,43,No,1,Santa Clarita,0,19,Yes,No,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,1934.45,21.72,40,538.65,Churned
Female,41,No,0,San Diego,0,1,Yes,No,Yes,DSL,18.0,No,No,No,No,No,No,Month-to-Month,45.8,0.0,10,22.11,Churned
Female,69,Yes,1,San Diego,9,24,Yes,No,Yes,Fiber Optic,23.0,Yes,No,Yes,Yes,Yes,Yes,Two Year,2263.45,0.0,0,498.72,Stayed
Female,27,No,0,Blue Lake,0,18,Yes,Yes,Yes,Fiber Optic,71.0,No,No,Yes,No,Yes,Yes,Month-to-Month,1553.9,0.0,0,439.2,Churned
Male,59,Yes,0,Palm Desert,1,51,Yes,No,Yes,Cable,3.0,No,Yes,Yes,Yes,Yes,Yes,One Year,3966.3,0.0,0,1614.66,Stayed
Male,38,Yes,0,Hanford,6,45,Yes,No,Yes,Cable,19.0,Yes,No,Yes,Yes,Yes,Yes,One Year,3597.5,23.28,0,445.95,Stayed
Female,27,Yes,1,Davis Creek,1,61,Yes,Yes,Yes,DSL,30.0,No,No,No,No,No,No,Month-to-Month,3641.5,0.0,100,1628.7,Stayed
Female,62,No,0,Glendale,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,20.2,0.0,0,48.25,Churned
Female,27,Yes,0,Walnut,1,33,Yes,No,Yes,Cable,59.0,No,Yes,No,No,No,Yes,One Year,1857.3,0.0,0,509.85,Stayed
Male,19,No,0,Sun Valley,0,2,Yes,No,Yes,DSL,41.0,No,No,No,No,Yes,Yes,Month-to-Month,84.5,0.0,0,99.62,Churned
Female,24,Yes,0,Hacienda Heights,1,8,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,156.25,0.0,0,90.8,Churned
Female,40,Yes,2,Mill Creek,4,26,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,494.9,0.0,0,330.46,Stayed
Female,37,No,0,Lakewood,0,23,Yes,No,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,Month-to-Month,1778.5,0.0,0,552.92,Stayed
Male,49,No,0,Wheatland,0,1,No,No,Yes,Cable,19.0,No,Yes,No,Yes,Yes,Yes,Month-to-Month,44.65,0.0,0,0.0,Churned
Female,32,No,0,Stockton,0,2,Yes,Yes,Yes,Fiber Optic,25.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,196.9,0.0,0,77.02,Churned
Male,79,Yes,0,Los Angeles,8,13,Yes,Yes,Yes,Fiber Optic,6.0,No,No,No,Yes,Yes,Yes,Two Year,1261.0,0.0,0,625.95,Stayed
Female,55,Yes,1,Los Angeles,1,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,20.15,0.0,0,3.09,Churned
Female,40,Yes,0,West Covina,2,4,No,No,Yes,DSL,13.0,No,No,No,No,No,Yes,Month-to-Month,129.6,0.0,0,0.0,Stayed
Male,58,No,0,El Nido,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,19.75,0.0,0,1.61,Stayed
Male,46,No,0,Santa Rosa,0,22,Yes,Yes,Yes,Cable,17.0,No,No,No,No,No,Yes,Month-to-Month,1254.7,0.0,0,1087.46,Churned
Female,31,No,5,Salinas,0,2,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,35.85,0.0,0,59.62,Churned
Male,54,No,0,Rosamond,0,1,No,No,Yes,Cable,29.0,No,No,No,Yes,Yes,Yes,Month-to-Month,35.9,0.0,0,0.0,Churned
Female,60,No,0,Sloughhouse,0,21,Yes,No,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Month-to-Month,1493.2,0.0,0,642.39,Stayed
Male,71,Yes,0,Irvine,1,45,Yes,Yes,Yes,Fiber Optic,20.0,Yes,Yes,Yes,No,No,Yes,One Year,4525.8,0.0,0,107.1,Stayed
Female,33,No,0,San Lucas,0,12,Yes,Yes,Yes,Fiber Optic,25.0,No,No,No,Yes,Yes,No,Month-to-Month,1066.9,0.0,110,225.0,Stayed
Male,25,Yes,0,Long Beach,1,72,Yes,Yes,Yes,Cable,48.0,Yes,No,No,No,No,Yes,Two Year,4720.0,0.0,0,2352.24,Stayed
Male,22,Yes,2,San Gabriel,9,63,Yes,No,Yes,DSL,73.0,Yes,Yes,Yes,No,No,Yes,Two Year,4674.55,0.0,0,2656.71,Stayed
Female,36,Yes,0,Sloughhouse,1,15,Yes,No,Yes,Cable,28.0,Yes,No,Yes,No,No,Yes,Month-to-Month,1308.4,0.0,0,424.5,Churned
Male,30,Yes,0,Riverside,7,43,Yes,Yes,Yes,DSL,69.0,Yes,No,Yes,Yes,Yes,Yes,One Year,3581.6,0.0,0,1460.71,Stayed
Female,69,Yes,0,Berkeley,2,60,Yes,No,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,No,Yes,Two Year,6668.35,0.0,0,1477.2,Stayed
Male,33,Yes,0,Hyampom,0,31,Yes,Yes,Yes,Cable,21.0,No,No,Yes,No,No,Yes,Month-to-Month,1882.8,0.0,0,890.32,Stayed
Female,49,Yes,1,Norwalk,10,53,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,1007.9,0.0,0,1606.43,Stayed
Female,68,No,0,Piercy,0,67,Yes,Yes,Yes,DSL,28.0,No,No,No,No,No,Yes,Month-to-Month,3725.5,0.0,0,3244.81,Stayed
Male,61,No,0,Van Nuys,0,72,Yes,Yes,Yes,DSL,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,6362.35,0.0,0,3319.2,Stayed
Female,57,No,2,Wofford Heights,0,4,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,85.5,0.0,0,109.48,Stayed
Female,48,No,0,Daly City,0,51,No,No,Yes,DSL,10.0,Yes,Yes,Yes,Yes,Yes,Yes,One Year,3077.0,0.0,0,0.0,Stayed
Female,34,No,0,San Bruno,0,15,Yes,Yes,Yes,DSL,18.0,No,No,No,No,No,Yes,Month-to-Month,720.1,0.0,0,398.1,Stayed
Female,29,Yes,2,Washington,7,69,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1436.95,0.0,0,578.91,Stayed
Male,38,No,0,Selma,0,4,Yes,No,Yes,Cable,29.0,No,No,No,No,No,Yes,Month-to-Month,220.75,0.0,0,120.28,Stayed
Female,55,No,0,Inglewood,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,19.9,0.0,0,2.38,Stayed
Male,19,No,0,Sugarloaf,0,55,Yes,No,Yes,Fiber Optic,51.0,No,No,Yes,Yes,Yes,Yes,One Year,5552.05,0.0,0,2320.45,Stayed
Male,50,No,0,Garden Grove,0,4,No,No,Yes,DSL,23.0,No,Yes,No,No,No,Yes,Month-to-Month,146.4,0.0,0,0.0,Stayed
Female,49,No,0,Oroville,0,2,No,No,Yes,DSL,21.0,No,No,No,Yes,Yes,Yes,Month-to-Month,72.4,0.0,0,0.0,Churned
Male,34,No,0,San Mateo,0,45,Yes,Yes,Yes,Fiber Optic,3.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,4740.0,0.0,0,635.4,Churned
Female,33,Yes,0,Point Reyes Station,0,19,Yes,No,Yes,Cable,22.0,No,No,No,No,No,Yes,Month-to-Month,839.65,0.0,0,655.69,Stayed
Male,67,Yes,0,Sutter,1,3,No,No,Yes,DSL,20.0,No,No,Yes,No,No,Yes,Month-to-Month,93.7,0.0,0,0.0,Churned
Female,23,Yes,3,Los Angeles,0,28,Yes,Yes,Yes,Fiber Optic,47.0,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,3046.05,0.0,0,136.92,Churned
Female,25,Yes,1,El Cajon,10,23,Yes,Yes,Yes,Fiber Optic,71.0,No,No,No,Yes,Yes,Yes,Month-to-Month,1868.4,0.0,0,226.32,Stayed
Male,53,No,0,Sacramento,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,20.55,0.0,0,15.91,Churned
Female,20,No,0,Manhattan Beach,0,25,No,No,Yes,Cable,59.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1293.8,0.0,0,0.0,Stayed
Male,22,Yes,0,Maxwell,2,71,Yes,Yes,Yes,DSL,41.0,Yes,Yes,No,Yes,Yes,Yes,Two Year,5727.15,0.0,0,1280.84,Stayed
Male,20,No,0,Chico,0,14,Yes,No,Yes,Fiber Optic,26.0,Yes,No,No,No,No,Yes,Month-to-Month,1117.55,0.0,0,258.44,Stayed
Male,28,No,0,San Diego,0,24,Yes,Yes,Yes,Cable,85.0,No,Yes,No,No,No,Yes,One Year,1242.25,28.42,0,180.48,Stayed
Male,76,No,0,Twentynine Palms,0,56,Yes,Yes,Yes,Fiber Optic,16.0,Yes,No,Yes,Yes,No,No,Two Year,5594.0,0.0,10,290.64,Stayed
Male,78,Yes,0,Corte Madera,1,1,Yes,Yes,Yes,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,80.3,0.0,0,17.51,Churned
Male,68,Yes,0,Williams,2,7,Yes,Yes,Yes,Cable,26.0,No,Yes,No,No,No,Yes,Two Year,475.0,0.0,0,22.33,Stayed
Female,63,No,0,Salinas,0,5,Yes,No,Yes,DSL,22.0,No,Yes,Yes,No,No,Yes,Month-to-Month,352.65,0.0,0,41.6,Stayed
Female,47,Yes,0,Atwater,1,1,Yes,No,Yes,Fiber Optic,12.0,No,No,No,No,No,No,Month-to-Month,69.4,0.0,10,33.46,Churned
Female,21,Yes,1,Santa Clara,4,19,No,No,Yes,Cable,85.0,No,No,No,No,No,Yes,Month-to-Month,434.8,0.0,0,0.0,Stayed
Female,35,No,0,Los Angeles,0,7,Yes,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Month-to-Month,552.95,0.0,0,132.93,Churned
Female,58,Yes,1,Parker Dam,6,16,Yes,No,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,Month-to-Month,1195.75,0.0,0,640.48,Stayed
Female,32,Yes,2,Antioch,1,10,Yes,No,Yes,DSL,14.0,Yes,No,No,Yes,Yes,Yes,One Year,660.05,0.0,0,420.0,Stayed
Female,40,No,0,Rocklin,0,72,Yes,Yes,Yes,DSL,23.0,No,No,No,No,No,Yes,Two Year,4265.0,0.0,0,909.36,Stayed
Male,69,No,0,Chula Vista,0,51,Yes,No,Yes,Fiber Optic,21.0,Yes,No,Yes,Yes,Yes,Yes,One Year,4905.75,0.0,0,211.14,Stayed
Male,68,No,0,Twain Harte,0,67,Yes,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,No,No,Two Year,7839.85,0.0,40,2985.52,Stayed
Female,75,Yes,0,Jackson,7,25,Yes,No,Yes,Fiber Optic,24.0,No,No,No,No,No,Yes,Two Year,1813.1,0.0,0,964.75,Stayed
Female,51,Yes,2,Chula Vista,9,45,Yes,Yes,Yes,DSL,11.0,Yes,Yes,Yes,No,No,Yes,Month-to-Month,3541.1,0.0,0,459.45,Stayed
Male,50,No,0,San Francisco,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,19.3,0.0,0,16.36,Stayed
Female,45,No,0,Sun City,0,30,Yes,No,Yes,Fiber Optic,8.0,No,Yes,Yes,No,No,Yes,Month-to-Month,2555.9,0.0,0,280.2,Churned
Male,44,Yes,1,Lemoore,9,11,Yes,No,Yes,Fiber Optic,19.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1020.2,0.0,0,423.28,Stayed
Female,45,Yes,0,Arroyo Grande,6,20,Yes,No,Yes,Fiber Optic,21.0,Yes,Yes,No,No,No,Yes,Month-to-Month,1683.7,0.0,0,227.8,Stayed
Male,23,Yes,0,Mentone,10,70,Yes,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,8244.3,0.0,0,1517.6,Stayed
Male,46,No,0,Duarte,0,38,Yes,No,Yes,Cable,14.0,Yes,Yes,No,Yes,Yes,Yes,One Year,2354.8,0.0,0,1755.98,Churned
Female,77,Yes,0,San Diego,1,1,No,No,Yes,DSL,19.0,No,No,No,No,No,Yes,Month-to-Month,24.8,0.0,0,0.0,Churned
Male,28,No,0,Mill Valley,0,3,Yes,No,Yes,Fiber Optic,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,293.65,0.0,0,98.28,Churned
Female,42,Yes,2,Thousand Oaks,4,64,Yes,Yes,Yes,Fiber Optic,11.0,No,Yes,Yes,Yes,Yes,Yes,One Year,6721.6,0.0,0,892.8,Stayed
Male,34,No,0,Tehama,0,65,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1218.65,0.0,0,2905.5,Stayed
Female,34,No,0,Davis,0,9,Yes,Yes,Yes,Fiber Optic,26.0,No,No,Yes,Yes,Yes,No,Month-to-Month,889.9,0.0,30,90.63,Churned
Female,29,No,0,Half Moon Bay,0,60,Yes,Yes,Yes,DSL,27.0,Yes,Yes,No,No,No,No,One Year,4039.5,0.0,120,2277.0,Stayed
Male,47,No,0,Nevada City,0,35,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,705.45,0.0,0,602.0,Stayed
Male,60,No,0,Oxnard,0,11,No,No,Yes,DSL,22.0,Yes,No,No,No,No,No,Month-to-Month,383.55,22.53,150,0.0,Stayed
Female,21,Yes,0,Saint Helena,1,33,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,740.3,35.05,0,1165.23,Churned
Female,26,No,0,Laguna Hills,0,36,Yes,No,Yes,Cable,73.0,Yes,Yes,Yes,Yes,Yes,No,One Year,3003.55,0.0,0,500.4,Stayed
Male,24,No,0,Upland,0,3,Yes,No,Yes,Fiber Optic,59.0,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,244.45,0.0,0,75.3,Stayed
Male,41,No,0,Santa Barbara,0,31,Yes,No,Yes,Fiber Optic,14.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,3109.9,43.38,0,311.55,Stayed
Male,43,No,0,Long Beach,0,27,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,460.25,29.59,0,69.93,Stayed
Female,65,No,0,Bellflower,0,40,Yes,No,Yes,Fiber Optic,4.0,No,No,No,No,No,Yes,Month-to-Month,3233.85,0.0,0,1794.4,Churned
Female,19,Yes,0,Los Angeles,1,3,Yes,No,Yes,DSL,51.0,No,No,No,No,Yes,Yes,Month-to-Month,134.5,0.0,0,133.38,Churned
Female,63,No,0,Redwood City,0,52,No,No,Yes,DSL,7.0,No,Yes,No,No,No,No,Two Year,1982.1,0.0,130,0.0,Stayed
Male,61,No,2,Anaheim,0,21,Yes,Yes,Yes,Fiber Optic,24.0,No,No,No,No,No,Yes,Month-to-Month,1747.2,0.0,0,281.19,Stayed
Female,21,Yes,0,Moorpark,6,24,Yes,Yes,Yes,DSL,27.0,Yes,No,No,No,No,Yes,Month-to-Month,1559.45,32.59,0,223.2,Stayed
Male,44,Yes,0,Van Nuys,1,67,Yes,Yes,Yes,Fiber Optic,23.0,No,No,Yes,No,No,Yes,One Year,5798.3,0.0,0,2519.2,Stayed
Male,29,No,0,Nubieber,0,10,Yes,Yes,Yes,DSL,59.0,No,No,No,No,No,Yes,Month-to-Month,568.2,0.0,0,339.8,Stayed
Male,26,No,0,Spring Valley,0,8,Yes,No,Yes,Fiber Optic,59.0,No,No,No,No,Yes,Yes,Month-to-Month,553.4,0.0,0,335.44,Stayed
Male,24,No,0,Dobbins,0,6,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,110.15,0.0,0,165.24,Stayed
Female,63,No,0,San Francisco,0,21,Yes,Yes,Yes,Fiber Optic,10.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,2119.5,0.0,0,190.26,Churned
Male,30,Yes,0,Littlerock,2,65,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1292.6,0.0,0,1174.55,Stayed
Male,62,Yes,2,San Bernardino,4,72,Yes,Yes,Yes,Fiber Optic,20.0,No,No,No,Yes,Yes,Yes,Two Year,6130.85,0.0,0,3168.0,Stayed
Female,20,No,1,Riverside,0,66,Yes,Yes,Yes,Fiber Optic,51.0,Yes,Yes,No,No,No,Yes,Two Year,5930.05,0.0,0,1787.94,Stayed
Male,19,Yes,0,Columbia,1,66,Yes,Yes,Yes,DSL,58.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,6075.9,0.0,0,1535.82,Stayed
Male,37,No,0,Reedley,0,47,Yes,Yes,Yes,Fiber Optic,8.0,Yes,No,Yes,Yes,Yes,Yes,One Year,4889.3,0.0,0,782.08,Stayed
Male,49,No,0,Woodland Hills,0,4,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,83.75,0.0,0,108.16,Stayed
Male,45,No,2,Scotia,0,21,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,397.0,0.0,0,579.6,Stayed
Female,26,Yes,0,Lake Elsinore,7,25,Yes,No,Yes,Fiber Optic,82.0,Yes,No,No,No,No,Yes,Month-to-Month,1797.75,0.0,0,927.5,Stayed
Male,40,No,0,Oakdale,0,24,Yes,Yes,Yes,Fiber Optic,5.0,No,No,Yes,No,No,Yes,Month-to-Month,2282.55,0.0,0,862.32,Churned
Female,42,Yes,3,Independence,5,72,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1859.2,0.0,0,1311.12,Stayed
Female,20,No,0,Ramona,0,36,Yes,No,Yes,Fiber Optic,71.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,3565.65,30.26,0,707.04,Stayed
Male,24,Yes,2,San Luis Obispo,8,49,No,No,Yes,DSL,47.0,No,No,No,Yes,Yes,Yes,Month-to-Month,1838.15,0.0,0,0.0,Stayed
Male,52,No,0,San Diego,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,19.6,0.0,0,14.17,Churned
Male,29,Yes,1,Auberry,3,18,Yes,No,Yes,DSL,59.0,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1611.15,0.0,0,185.22,Stayed
Male,39,Yes,1,Glenn,7,15,Yes,No,Yes,Fiber Optic,17.0,No,No,No,No,No,Yes,Month-to-Month,1151.55,0.0,0,490.95,Stayed
Male,20,Yes,0,Rio Nido,1,8,Yes,No,Yes,Fiber Optic,42.0,No,No,No,No,Yes,Yes,Month-to-Month,632.95,0.0,0,42.72,Churned
Male,62,Yes,0,Miramonte,1,8,Yes,Yes,Yes,Fiber Optic,16.0,No,No,No,Yes,Yes,No,Month-to-Month,659.45,0.0,70,316.72,Stayed
Male,79,No,0,Roseville,0,54,Yes,No,Yes,DSL,6.0,Yes,Yes,No,Yes,No,Yes,One Year,3529.95,33.07,0,277.56,Stayed
Male,56,Yes,0,Fullerton,1,42,Yes,Yes,Yes,DSL,25.0,No,No,No,No,No,Yes,One Year,2386.85,28.83,0,867.3,Stayed
Female,44,Yes,3,San Francisco,5,13,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,332.5,0.0,0,457.47,Stayed
Female,51,No,0,Ocotillo,0,66,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1683.6,0.0,0,1370.82,Stayed
Female,56,Yes,0,Redwood City,1,63,Yes,Yes,Yes,Fiber Optic,27.0,No,Yes,No,No,No,Yes,One Year,4965.1,0.0,0,2447.55,Stayed
Male,51,No,0,San Francisco,0,71,Yes,Yes,Yes,DSL,21.0,Yes,Yes,No,Yes,Yes,Yes,Two Year,5708.2,0.0,0,871.17,Stayed
Female,21,Yes,0,Larkspur,3,15,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,330.8,0.0,0,186.15,Stayed
Female,73,No,0,San Diego,0,1,Yes,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,Month-to-Month,69.95,0.0,10,22.5,Churned
Female,52,No,0,Philo,0,10,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,222.65,0.0,0,104.6,Stayed
Female,60,No,0,Los Angeles,0,2,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,39.8,0.0,0,71.0,Stayed
Female,52,No,0,Homeland,0,15,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,369.1,0.0,0,614.55,Stayed
Female,43,Yes,0,Capitola,1,53,Yes,No,Yes,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,One Year,5835.5,0.0,0,354.04,Stayed
Male,38,No,0,Los Angeles,0,14,No,No,Yes,Cable,6.0,Yes,No,Yes,Yes,Yes,No,Month-to-Month,712.75,0.0,10,0.0,Churned
Female,30,Yes,2,Villa Park,1,35,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,708.8,0.0,0,640.15,Stayed
Male,75,No,0,San Marino,0,15,Yes,Yes,Yes,Fiber Optic,5.0,No,No,No,No,No,Yes,Month-to-Month,1217.25,0.0,0,181.2,Churned
Female,65,No,0,Los Angeles,0,43,Yes,Yes,Yes,Fiber Optic,26.0,No,No,Yes,No,No,Yes,One Year,3838.75,0.0,0,540.94,Stayed
Female,53,Yes,1,Garden Grove,1,72,Yes,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,8425.15,42.29,0,2651.04,Stayed
Male,70,No,0,Glendale,0,55,Yes,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,6382.55,0.0,0,1611.5,Stayed
Female,73,Yes,0,Colusa,0,66,Yes,Yes,Yes,Cable,17.0,Yes,No,Yes,No,No,Yes,One Year,4738.85,0.0,0,2904.66,Stayed
Female,77,No,0,San Diego,0,23,Yes,No,Yes,Fiber Optic,23.0,No,No,Yes,Yes,No,Yes,Month-to-Month,2293.6,0.0,0,716.91,Churned
Female,62,Yes,0,Calabasas,5,40,Yes,Yes,Yes,DSL,23.0,No,No,No,No,No,Yes,Month-to-Month,2379.1,0.0,0,1931.6,Stayed
Male,50,Yes,0,Oakland,1,42,Yes,Yes,Yes,Fiber Optic,9.0,Yes,Yes,No,Yes,Yes,No,Month-to-Month,4138.05,30.46,140,1455.3,Churned
Female,70,No,0,Montrose,0,15,Yes,No,Yes,Fiber Optic,27.0,No,No,No,No,No,Yes,Month-to-Month,1147.45,0.0,0,119.85,Churned
Male,62,No,0,Santa Ysabel,0,22,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,422.5,0.0,0,450.12,Stayed
Female,72,Yes,0,Corona,7,56,Yes,Yes,Yes,Fiber Optic,29.0,No,Yes,No,No,No,No,Month-to-Month,4275.75,0.0,120,1543.36,Stayed
Female,66,No,0,Isleton,0,72,Yes,Yes,Yes,Fiber Optic,18.0,Yes,Yes,No,Yes,Yes,Yes,Two Year,7748.75,0.0,0,2254.32,Stayed
Male,40,Yes,0,Downey,4,62,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1424.6,0.0,0,3021.26,Stayed
Male,72,Yes,0,Anaheim,1,71,Yes,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,Yes,No,Yes,Two Year,8016.6,0.0,0,3324.22,Stayed
Female,32,Yes,2,San Mateo,4,39,Yes,No,Yes,Cable,23.0,Yes,No,Yes,No,No,Yes,Month-to-Month,2341.5,0.0,0,1877.46,Stayed
Male,27,Yes,0,Tracy,0,50,Yes,Yes,Yes,Fiber Optic,51.0,Yes,No,Yes,Yes,Yes,Yes,One Year,5231.3,0.0,0,1164.0,Stayed
