Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Married,City,Phone Service,Multiple Lines,Internet Service,Internet Type,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Customer Status,# Streaming Services
43.0,1.0,1.0,46.0,16.0,3769.7,0.0,0.0,253.92,Male,Yes,Weott,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,0
36.0,0.0,0.0,1.0,28.0,45.75,0.0,0.0,24.24,Male,No,Tustin,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,0
80.0,0.0,0.0,64.0,24.0,4481.0,0.0,0.0,1863.68,Female,No,Whittier,Yes,No,Yes,DSL,No,Yes,Yes,Two Year,Churned,1
53.0,0.0,5.0,72.0,8.0,8375.05,0.0,0.0,452.88,Male,Yes,Los Angeles,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,3
67.0,0.0,0.0,28.0,23.0,1867.6,0.0,0.0,356.16,Female,No,Brawley,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Two Year,Stayed,0
40.0,0.0,0.0,1.0,6.0,24.4,0.0,0.0,0.0,Male,No,Trinity Center,No,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
62.0,0.0,0.0,19.0,18.4,279.2,0.0,0.0,326.23,Male,No,Chatsworth,Yes,No,No,None,No,No,No,One Year,Stayed,0
75.0,0.0,2.0,71.0,9.0,6707.15,0.0,0.0,87.33,Male,Yes,Wildomar,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,1
35.0,0.0,0.0,2.0,11.0,92.45,0.0,0.0,27.46,Male,No,Exeter,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,0
49.0,0.0,0.0,2.0,15.0,198.5,0.0,10.0,45.12,Male,No,Olympic Valley,Yes,No,Yes,Fiber Optic,No,No,No,Month-to-Month,Stayed,3
31.0,0.0,1.0,3.0,11.0,208.85,0.0,0.0,80.13,Male,Yes,Lancaster,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
63.0,0.0,0.0,18.0,28.0,1058.1,0.0,0.0,858.96,Male,No,Lakeshore,Yes,No,Yes,DSL,Yes,Yes,Yes,Month-to-Month,Stayed,0
61.0,0.0,1.0,3.0,13.0,99.75,0.0,0.0,0.0,Male,Yes,San Dimas,No,No,Yes,Cable,No,No,Yes,Month-to-Month,Churned,2
31.0,2.0,6.0,2.0,20.0,63.75,0.0,0.0,0.0,Female,Yes,Big Pine,No,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
62.0,0.0,3.0,9.0,18.0,853.1,0.0,0.0,238.59,Female,Yes,San Diego,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,3
57.0,0.0,0.0,2.0,10.0,123.8,0.0,0.0,67.5,Female,No,Oakland,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,0
70.0,0.0,1.0,17.0,16.0,1329.2,0.0,0.0,161.5,Male,Yes,Quincy,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,1
45.0,0.0,0.0,20.0,20.0,1165.55,0.0,0.0,0.0,Male,No,Suisun City,No,No,Yes,DSL,Yes,Yes,Yes,Month-to-Month,Stayed,1
33.0,2.0,8.0,4.0,30.0,155.35,0.0,0.0,140.36,Male,Yes,Willow Creek,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
30.0,0.0,2.0,71.0,30.0,6404.0,0.0,0.0,2029.18,Male,Yes,Beaumont,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Two Year,Stayed,3
53.0,0.0,2.0,44.0,10.0,3626.35,43.96,0.0,941.16,Male,Yes,Pioneertown,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,0
51.0,0.0,5.0,3.0,7.0,273.2,0.0,0.0,8.91,Female,Yes,Downey,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,3
56.0,3.0,8.0,72.0,27.0,4760.3,0.0,0.0,1628.64,Female,Yes,Escondido,Yes,Yes,Yes,Cable,No,Yes,Yes,Two Year,Stayed,0
25.0,0.0,1.0,18.0,41.0,1438.05,0.0,0.0,779.22,Female,Yes,South Dos Palos,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,0
65.0,0.0,0.0,26.0,9.0,2404.1,0.0,0.0,651.04,Male,No,Salyer,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Two Year,Stayed,3
21.0,0.0,2.0,53.0,53.0,4862.5,0.0,150.0,2235.54,Female,Yes,Sacramento,Yes,Yes,Yes,Fiber Optic,No,Yes,No,One Year,Stayed,2
21.0,0.0,0.0,3.0,42.0,161.45,0.0,0.0,144.9,Female,No,Glennville,Yes,No,Yes,Cable,Yes,No,Yes,Month-to-Month,Stayed,1
33.0,0.0,0.0,25.0,21.0,541.5,0.0,0.0,334.0,Male,No,Los Angeles,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
80.0,0.0,0.0,1.0,5.0,71.0,0.0,0.0,28.64,Female,No,Escondido,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
53.0,0.0,1.0,18.0,26.0,878.35,0.0,0.0,342.9,Male,Yes,Grimes,Yes,No,Yes,DSL,Yes,No,Yes,Month-to-Month,Churned,0
29.0,0.0,0.0,10.0,42.0,887.35,0.0,0.0,483.8,Male,No,Culver City,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,0
35.0,0.0,0.0,7.0,15.0,480.75,0.0,0.0,126.7,Female,No,Eureka,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
54.0,0.0,10.0,57.0,16.2,1134.25,0.0,0.0,1326.96,Female,Yes,Lakewood,Yes,No,No,None,No,No,No,Two Year,Stayed,0
57.0,0.0,0.0,8.0,2.0,226.95,0.0,0.0,0.0,Female,No,Hanford,No,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
35.0,0.0,5.0,33.0,7.0,3092.0,0.0,0.0,1048.08,Male,Yes,Green Valley Lake,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,2
78.0,0.0,0.0,64.0,18.0,6548.65,0.0,0.0,1228.8,Male,No,Portola,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,3
41.0,0.0,0.0,9.0,3.0,827.45,0.0,0.0,277.2,Male,No,Oakland,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Month-to-Month,Stayed,3
71.0,1.0,10.0,60.0,11.0,4859.1,49.53,0.0,1093.8,Male,Yes,Olympic Valley,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Two Year,Stayed,0
27.0,0.0,0.0,54.0,8.4,1008.7,0.0,0.0,1388.88,Male,No,Hamilton City,Yes,No,No,None,No,No,No,Two Year,Stayed,0
23.0,3.0,2.0,46.0,48.0,4236.6,0.0,50.0,287.96,Female,Yes,Victorville,Yes,No,Yes,Fiber Optic,Yes,Yes,No,One Year,Stayed,2
21.0,0.0,0.0,1.0,34.6,20.9,0.0,0.0,15.73,Female,No,Wallace,Yes,No,No,None,No,No,No,Month-to-Month,Churned,0
24.0,0.0,0.0,6.0,32.0,116.6,0.0,0.0,73.02,Male,No,Loleta,Yes,No,No,None,No,No,No,One Year,Stayed,0
49.0,0.0,0.0,1.0,19.0,80.55,0.0,60.0,5.93,Male,No,Paicines,Yes,No,Yes,Fiber Optic,No,No,No,Month-to-Month,Stayed,1
31.0,0.0,0.0,1.0,11.0,49.8,0.0,0.0,3.97,Male,No,Campo,Yes,Yes,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
49.0,0.0,0.0,48.0,3.0,3581.4,0.0,60.0,1026.72,Female,No,Hathaway Pines,Yes,Yes,Yes,DSL,Yes,Yes,No,One Year,Stayed,1
62.0,3.0,2.0,45.0,27.0,4900.65,0.0,0.0,336.6,Male,Yes,Visalia,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,3
54.0,0.0,8.0,37.0,21.0,717.5,0.0,0.0,573.87,Female,Yes,Santa Rosa,Yes,No,No,None,No,No,No,One Year,Stayed,0
75.0,0.0,0.0,11.0,17.0,662.95,0.0,120.0,531.63,Male,No,Bridgeport,Yes,Yes,Yes,DSL,No,No,No,Two Year,Stayed,0
76.0,0.0,0.0,12.0,26.0,1200.15,0.0,0.0,262.68,Male,No,San Diego,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,2
45.0,2.0,0.0,39.0,23.4,958.45,0.0,0.0,1816.23,Male,No,Terra Bella,Yes,Yes,No,None,No,No,No,One Year,Stayed,0
51.0,0.0,0.0,38.0,22.0,2657.55,0.0,90.0,1064.0,Male,No,Chino Hills,Yes,Yes,Yes,DSL,Yes,Yes,No,Month-to-Month,Stayed,0
51.0,0.0,0.0,15.0,26.0,994.55,0.0,0.0,713.55,Female,No,San Diego,Yes,Yes,Yes,DSL,No,No,Yes,Month-to-Month,Churned,2
67.0,0.0,5.0,45.0,24.0,3861.45,12.19,0.0,1838.25,Female,Yes,Oakland,Yes,No,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,1
63.0,0.0,0.0,1.0,27.0,70.35,0.0,10.0,14.42,Male,No,Ceres,Yes,No,Yes,Fiber Optic,No,No,No,Month-to-Month,Stayed,0
21.0,0.0,0.0,16.0,24.6,326.8,0.0,0.0,521.92,Male,No,Los Angeles,Yes,No,No,None,No,No,No,Two Year,Stayed,0
37.0,0.0,0.0,53.0,24.0,3357.9,0.0,0.0,255.46,Male,No,Walnut,Yes,No,Yes,DSL,Yes,No,Yes,One Year,Stayed,2
42.0,0.0,1.0,13.0,8.0,633.4,0.0,0.0,0.0,Female,Yes,Alpaugh,No,No,Yes,DSL,Yes,No,Yes,Month-to-Month,Churned,3
23.0,0.0,1.0,60.0,42.4,1505.9,0.0,0.0,985.2,Male,Yes,San Francisco,Yes,Yes,No,None,No,No,No,One Year,Stayed,0
76.0,2.0,5.0,71.0,19.0,6179.35,0.0,0.0,2141.36,Male,Yes,Laguna Niguel,Yes,No,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,0
38.0,3.0,2.0,14.0,23.6,255.55,0.0,0.0,623.7,Female,Yes,Walnut Creek,Yes,No,No,None,No,No,No,Two Year,Stayed,0
35.0,0.0,0.0,7.0,17.0,631.85,0.0,60.0,257.88,Male,No,Green Valley Lake,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Month-to-Month,Churned,1
65.0,0.0,0.0,50.0,11.0,4816.7,0.0,0.0,946.0,Male,No,Los Angeles,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,3
63.0,2.0,5.0,69.0,10.0,1796.55,0.0,0.0,800.4,Male,Yes,Dunlap,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
76.0,0.0,0.0,49.0,15.0,4515.85,0.0,0.0,2199.12,Female,No,Boulder Creek,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,1
33.0,1.0,1.0,37.0,29.0,3415.25,0.0,0.0,1438.93,Male,Yes,Morongo Valley,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,1
56.0,0.0,0.0,43.0,23.0,4211.55,0.0,140.0,1692.91,Male,No,Folsom,Yes,Yes,Yes,Fiber Optic,No,Yes,No,One Year,Churned,3
63.0,0.0,0.0,4.0,20.0,321.65,0.0,10.0,173.28,Female,No,Armona,Yes,Yes,Yes,Fiber Optic,No,No,No,Month-to-Month,Churned,1
56.0,0.0,0.0,57.0,31.4,1252.85,0.0,0.0,740.43,Male,No,Stockton,Yes,No,No,None,No,No,No,Two Year,Stayed,0
64.0,0.0,0.0,1.0,24.0,79.15,0.0,0.0,24.48,Male,No,Diamond Springs,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
74.0,1.0,1.0,8.0,17.0,633.3,0.0,0.0,390.8,Female,Yes,Los Angeles,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
57.0,0.0,9.0,61.0,24.0,4616.05,49.51,30.0,77.47,Female,Yes,Springville,Yes,No,Yes,DSL,Yes,Yes,No,Two Year,Stayed,3
21.0,1.0,0.0,2.0,27.0,106.2,0.0,0.0,37.22,Female,No,Sacramento,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
29.0,0.0,7.0,46.0,53.0,3168.0,0.0,0.0,1466.48,Female,Yes,Wasco,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,3
45.0,3.0,5.0,64.0,16.0,1559.15,0.0,0.0,1147.52,Female,Yes,River Pines,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
74.0,0.0,1.0,16.0,8.0,1178.25,0.0,0.0,417.92,Male,Yes,San Jose,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
25.0,0.0,0.0,1.0,51.0,84.65,0.0,40.0,22.3,Male,No,Riverside,Yes,Yes,Yes,Fiber Optic,No,No,No,Month-to-Month,Churned,1
42.0,0.0,0.0,25.0,18.0,1729.35,0.0,100.0,1002.75,Male,No,Vallejo,Yes,No,Yes,Fiber Optic,No,No,No,Month-to-Month,Stayed,0
33.0,3.0,7.0,24.0,53.0,1454.25,0.0,0.0,55.44,Male,Yes,Jamestown,Yes,No,Yes,Cable,Yes,No,Yes,One Year,Stayed,0
20.0,0.0,1.0,14.0,42.0,1235.55,0.0,0.0,101.64,Male,Yes,Patterson,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,1
72.0,0.0,0.0,15.0,21.0,1288.3,45.69,0.0,25.05,Female,No,San Francisco,Yes,Yes,Yes,Fiber Optic,No,No,Yes,One Year,Stayed,1
54.0,0.0,0.0,9.0,20.0,418.8,0.0,20.0,0.0,Male,No,Lynwood,No,No,Yes,Cable,No,No,No,Month-to-Month,Churned,3
67.0,0.0,0.0,69.0,29.0,1356.3,0.0,0.0,1422.78,Male,No,Burney,Yes,No,No,None,No,No,No,Two Year,Stayed,0
77.0,0.0,1.0,50.0,8.0,5163.3,0.0,0.0,2045.0,Male,Yes,Lakeshore,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Two Year,Stayed,3
31.0,0.0,0.0,12.0,25.0,1017.35,0.0,0.0,30.84,Female,No,Modesto,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,2
31.0,0.0,1.0,19.0,22.0,1441.1,0.0,0.0,489.25,Female,Yes,Granada Hills,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
30.0,0.0,0.0,69.0,42.0,7455.45,0.0,0.0,1650.48,Female,No,Calipatria,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,3
45.0,2.0,10.0,5.0,19.0,220.45,0.0,0.0,178.0,Female,Yes,Auberry,Yes,No,Yes,Cable,No,No,Yes,Month-to-Month,Stayed,0
38.0,3.0,0.0,3.0,9.4,58.3,0.0,0.0,15.45,Male,No,Placerville,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
71.0,0.0,0.0,69.0,10.0,5031.0,0.0,0.0,921.84,Male,No,Manchester,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Two Year,Stayed,2
39.0,0.0,0.0,12.0,25.0,1148.1,0.0,0.0,536.52,Male,No,Lawndale,Yes,Yes,Yes,Cable,No,No,Yes,Month-to-Month,Churned,3
46.0,0.0,0.0,3.0,25.4,68.35,0.0,0.0,106.77,Male,No,San Francisco,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
33.0,3.0,8.0,17.0,19.4,412.6,0.0,0.0,769.08,Male,Yes,Escondido,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
79.0,0.0,1.0,57.0,9.0,4925.35,0.0,0.0,2089.62,Male,Yes,La Verne,Yes,Yes,Yes,Fiber Optic,No,No,Yes,One Year,Stayed,1
26.0,0.0,0.0,38.0,41.0,3264.5,0.0,0.0,671.08,Female,No,Lakewood,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Month-to-Month,Churned,1
34.0,0.0,0.0,12.0,22.2,265.45,0.0,0.0,467.52,Male,No,San Jacinto,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
69.0,0.0,0.0,24.0,15.0,1712.7,0.0,0.0,740.88,Male,No,San Diego,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
68.0,0.0,0.0,63.0,20.0,7031.45,0.0,0.0,1644.93,Male,No,Castroville,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,3
19.0,0.0,0.0,1.0,52.0,25.15,0.0,0.0,0.0,Female,No,Petrolia,No,No,Yes,Cable,No,No,Yes,Month-to-Month,Stayed,0
52.0,0.0,0.0,2.0,27.0,145.15,0.0,0.0,15.28,Female,No,Lemon Cove,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
61.0,0.0,0.0,18.0,26.0,358.5,0.0,0.0,413.46,Male,No,Turlock,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
33.0,2.0,2.0,58.0,10.0,6004.85,0.0,0.0,1961.56,Male,Yes,Roseville,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,One Year,Stayed,3
37.0,0.0,1.0,42.0,29.0,3959.35,27.3,0.0,766.92,Male,Yes,Caspar,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,1
62.0,0.0,0.0,5.0,10.0,512.45,0.0,0.0,160.6,Female,No,Temecula,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,3
48.0,0.0,3.0,63.0,16.0,6215.35,0.0,0.0,565.74,Female,Yes,Mountain View,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Month-to-Month,Churned,1
34.0,1.0,3.0,50.0,19.0,5431.4,0.0,0.0,2079.0,Male,Yes,Rocklin,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,3
49.0,1.0,1.0,6.0,19.0,324.25,0.0,0.0,11.16,Male,Yes,Hat Creek,Yes,No,Yes,DSL,Yes,No,Yes,Month-to-Month,Churned,0
54.0,0.0,0.0,1.0,20.6,19.5,0.0,0.0,32.45,Female,No,Malibu,Yes,No,No,None,No,No,No,Month-to-Month,Churned,0
53.0,0.0,1.0,27.0,18.6,520.55,0.0,0.0,1193.13,Male,Yes,Platina,Yes,No,No,None,No,No,No,Two Year,Stayed,0
27.0,0.0,9.0,6.0,27.0,323.45,0.0,0.0,34.14,Female,Yes,Sierra Madre,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
44.0,0.0,0.0,10.0,17.0,251.6,0.0,0.0,321.0,Male,No,Long Beach,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
48.0,2.0,6.0,67.0,19.4,1411.9,0.0,0.0,590.94,Male,Yes,Stanton,Yes,No,No,None,No,No,No,Two Year,Stayed,0
32.0,0.0,0.0,48.0,26.0,936.7,0.0,0.0,441.12,Female,No,Woodland,Yes,No,No,None,No,No,No,One Year,Stayed,0
40.0,0.0,0.0,16.0,7.0,1573.7,35.7,0.0,652.16,Female,No,Jamestown,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,2
40.0,0.0,0.0,13.0,28.0,886.7,8.53,0.0,339.69,Female,No,Canoga Park,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,0
30.0,0.0,0.0,5.0,52.0,415.55,36.44,40.0,28.9,Male,No,San Diego,Yes,No,Yes,Fiber Optic,No,No,No,Month-to-Month,Churned,1
27.0,0.0,5.0,72.0,53.0,5730.7,0.0,80.0,524.88,Female,Yes,San Simeon,Yes,Yes,Yes,Fiber Optic,No,No,No,Two Year,Stayed,0
54.0,0.0,7.0,72.0,24.0,7998.8,0.0,70.0,925.2,Female,Yes,Rancho Cucamonga,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Two Year,Stayed,3
23.0,0.0,0.0,24.0,41.0,2001.0,0.0,0.0,847.2,Male,No,Danville,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,2
34.0,0.0,0.0,1.0,18.0,45.3,0.0,0.0,0.0,Male,No,Watsonville,No,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,3
52.0,0.0,1.0,68.0,4.0,5711.05,0.0,0.0,535.16,Female,Yes,Sherman Oaks,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Two Year,Stayed,0
37.0,0.0,0.0,2.0,18.0,147.15,0.0,0.0,76.56,Female,No,Davis,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
44.0,1.0,0.0,62.0,19.0,6590.5,0.0,0.0,1095.54,Male,No,Los Altos,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,3
38.0,0.0,10.0,41.0,11.0,3187.65,0.0,0.0,1031.56,Female,Yes,Azusa,Yes,No,Yes,DSL,No,Yes,Yes,One Year,Stayed,3
76.0,1.0,7.0,46.0,16.0,4972.1,0.0,0.0,939.32,Female,Yes,San Martin,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Two Year,Stayed,2
71.0,0.0,0.0,3.0,28.0,231.8,0.0,0.0,90.75,Male,No,San Mateo,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
49.0,0.0,0.0,1.0,2.0,89.25,0.0,0.0,16.64,Male,No,Glendale,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,3
75.0,0.0,1.0,2.0,20.0,115.1,0.0,0.0,13.72,Female,Yes,Pala,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,0
73.0,0.0,0.0,2.0,6.0,104.2,0.0,0.0,51.48,Female,No,Culver City,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,0
49.0,0.0,0.0,60.0,2.0,4224.7,0.0,0.0,2332.8,Female,No,Volcano,Yes,No,Yes,DSL,Yes,Yes,Yes,One Year,Stayed,1
59.0,0.0,0.0,40.0,27.0,3369.05,0.0,0.0,713.2,Male,No,Ravendale,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,1
39.0,1.0,0.0,27.0,15.0,2793.55,0.0,0.0,379.89,Male,Yes,Arcata,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Month-to-Month,Stayed,1
23.0,0.0,0.0,3.0,41.0,123.65,0.0,0.0,146.52,Male,No,Valencia,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,1
36.0,0.0,0.0,1.0,10.0,29.85,0.0,0.0,0.0,Female,Yes,Los Angeles,No,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
61.0,1.0,5.0,6.0,21.0,260.8,0.0,0.0,295.2,Male,Yes,Fremont,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,0
39.0,0.0,0.0,1.0,21.0,46.3,0.0,0.0,48.22,Male,No,Los Angeles,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,0
67.0,0.0,0.0,34.0,30.0,2275.1,0.0,0.0,461.04,Male,No,Sacramento,Yes,No,Yes,Fiber Optic,No,No,Yes,Two Year,Stayed,0
20.0,0.0,0.0,1.0,52.0,79.6,0.0,0.0,21.72,Female,No,Covina,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,2
48.0,2.0,10.0,32.0,19.0,1653.45,0.0,0.0,0.0,Male,Yes,Santa Maria,No,No,Yes,DSL,Yes,No,Yes,Month-to-Month,Stayed,3
53.0,0.0,0.0,1.0,26.0,75.8,0.0,0.0,14.48,Female,No,Clearlake,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
62.0,0.0,0.0,27.0,22.8,538.2,0.0,0.0,965.79,Female,No,Fiddletown,Yes,No,No,None,No,No,No,Two Year,Stayed,0
61.0,0.0,0.0,12.0,19.0,979.05,0.0,0.0,191.64,Female,No,Rodeo,Yes,No,Yes,Fiber Optic,No,No,Yes,One Year,Stayed,1
19.0,0.0,1.0,2.0,51.0,151.8,0.0,0.0,41.0,Male,Yes,Marshall,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,0
54.0,0.0,1.0,42.0,21.0,4512.7,0.0,0.0,101.22,Male,Yes,South Pasadena,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Month-to-Month,Churned,3
32.0,2.0,6.0,62.0,26.0,3008.55,0.0,120.0,0.0,Female,Yes,Lockeford,No,No,Yes,Cable,No,Yes,No,Two Year,Stayed,1
54.0,0.0,0.0,48.0,23.4,1183.05,0.0,0.0,1479.36,Female,No,Simi Valley,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
52.0,3.0,1.0,35.0,19.2,686.95,0.0,0.0,729.75,Male,Yes,Wildomar,Yes,No,No,None,No,No,No,Two Year,Stayed,0
35.0,0.0,0.0,1.0,14.4,19.55,0.0,0.0,17.94,Male,No,Downieville,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
46.0,0.0,2.0,71.0,30.2,1416.5,0.0,0.0,2685.93,Female,Yes,San Francisco,Yes,No,No,None,No,No,No,Two Year,Stayed,0
35.0,0.0,0.0,31.0,10.0,1520.1,0.0,0.0,0.0,Female,No,Mira Loma,No,No,Yes,DSL,No,Yes,Yes,Two Year,Stayed,2
42.0,0.0,6.0,45.0,22.0,2221.55,0.0,0.0,292.05,Female,Yes,Gardena,Yes,No,Yes,DSL,Yes,No,Yes,Month-to-Month,Stayed,0
39.0,0.0,0.0,72.0,24.2,1468.75,0.0,0.0,2191.68,Male,No,La Quinta,Yes,No,No,None,No,No,No,Two Year,Stayed,0
62.0,1.0,0.0,62.0,24.2,1413.0,0.0,0.0,1088.72,Male,No,Marysville,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
21.0,0.0,0.0,17.0,18.6,280.85,0.0,0.0,721.14,Female,No,Mountain Ranch,Yes,No,No,None,No,No,No,One Year,Stayed,0
60.0,0.0,0.0,54.0,26.0,4735.2,0.0,80.0,1001.16,Male,No,Irvine,Yes,Yes,Yes,DSL,Yes,Yes,No,Two Year,Stayed,3
48.0,0.0,0.0,15.0,17.2,378.6,0.0,0.0,119.4,Male,No,West Point,Yes,Yes,No,None,No,No,No,Month-to-Month,Stayed,0
50.0,2.0,1.0,22.0,19.0,1573.95,0.0,0.0,854.04,Male,Yes,Burson,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,0
41.0,0.0,0.0,12.0,23.0,1059.55,0.0,0.0,148.32,Male,No,Amador City,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,1
57.0,0.0,2.0,49.0,5.0,2541.25,0.0,50.0,0.0,Male,Yes,Costa Mesa,No,No,Yes,DSL,No,No,No,One Year,Churned,3
23.0,0.0,1.0,2.0,51.0,97.1,0.0,0.0,0.0,Female,Yes,San Diego,No,No,Yes,Cable,No,No,Yes,Month-to-Month,Churned,3
62.0,0.0,0.0,1.0,13.4,19.45,0.0,0.0,46.59,Male,No,Clearlake Oaks,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
63.0,2.0,1.0,24.0,18.0,1338.15,0.0,0.0,414.48,Male,Yes,Foothill Ranch,Yes,Yes,Yes,DSL,No,No,Yes,Month-to-Month,Churned,0
